"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산28,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산23-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산25-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산26-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산26-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산26-16,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 258-4,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 산22,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구,서울특별시 서초구 서초동 03월 23일,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구 서운로 35,서울특별시 서초구 서초동 1334-2,37.49156467,127.025618,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구 서운로 35,서울특별시 서초구 서초동 1334-2,37.49156467,127.025618,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구 서운로 35,서울특별시 서초구 서초동 1334,37.49156467,127.025618,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구 서운로 35,서울특별시 서초구 서초동 1334-2,37.49156467,127.025618,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초2동",1,서울특별시 서초구 서운로 35,서울특별시 서초구 서초동 1334-2,37.49156467,127.025618,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로4길 24,서울특별시 서초구 서초동 1450-1,37.4815311,127.0139708,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로4길 24,서울특별시 서초구 서초동 1450-1,37.4815311,127.0139708,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로325길 9,서울특별시 서초구 서초동 1450-2,37.48173214,127.0145111,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로325길 9,서울특별시 서초구 서초동 1450-2,37.48173214,127.0145111,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1454-29,37.4827273836,127.0146066842,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로325길 17,서울특별시 서초구 서초동 1452-7,37.48198406,127.014575,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 24,서울특별시 서초구 서초동 1452-10,37.48202369,127.0139239,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1454-1,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1454-2,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1454-6,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1454-8,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 37,서울특별시 서초구 서초동 1451-66,37.48273308,127.0136807,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로10길 30,서울특별시 서초구 서초동 1456-1,37.48380547,127.0135658,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 58,서울특별시 서초구 서초동 1456-3,37.4836338180,127.0136899039,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1455-1,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1455-1,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로 276,서울특별시 서초구 서초동 1457-2,37.48438337,127.0144537,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1455-3,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1455-1,,,2013,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로10길 30,서울특별시 서초구 서초동 1456-1,37.48380547,127.0135658,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로 30,서울특별시 서초구 서초동 1451-3,37.48321915,127.0122328,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로8길 11-10,서울특별시 서초구 서초동 1451-16,37.48368827,127.0126444,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로52길 16,서울특별시 서초구 서초동 1451-22,37.48361806,127.0128356,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로8길 11-4,서울특별시 서초구 서초동 1451-18,37.48345183,127.0127754,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로52길 23,서울특별시 서초구 서초동 1451-33,37.48331906,127.0132100009,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로 22,서울특별시 서초구 서초동 1451-34,37.48280437,127.0127033,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로 22,서울특별시 서초구 서초동 1451-34,37.48280437,127.0127033,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 47-9,서울특별시 서초구 서초동 1451-54,37.48315435,127.0132393,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 47-9,서울특별시 서초구 서초동 1451-54,37.48315435,127.0132393,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 45,서울특별시 서초구 서초동 1451-56,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로323길 41-6,서울특별시 서초구 서초동 1451-58,37.48301845,127.0134746,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로4길 13,서울특별시 서초구 서초동 1451-76,37.48203653,127.0135563,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로4길 9,서울특별시 서초구 서초동 1451-74,37.48205846,127.0131809,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로4길 9,서울특별시 서초구 서초동 1451-74,37.48205846,127.0131809,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로10길 35,서울특별시 서초구 서초동 1451-73,37.48424245,127.0136905,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로52길 37,서울특별시 서초구 서초동 1451-54,37.48257753,127.0131873,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로 10,서울특별시 서초구 서초동 1451-78,37.48165015,127.0129848,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로 276,서울특별시 서초구 서초동 1457-3,37.48438337,127.0144537,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1458-7,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로52길 8,서울특별시 서초구 서초동 1459-9,37.48387153,127.0126649,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로52길 8,서울특별시 서초구 서초동 1459-9,37.48387153,127.0126649,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로4길 11,서울특별시 서초구 서초동 1451-75,37.48205402,127.0133788,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로52길 45,서울특별시 서초구 서초동 1451-73,37.48222469,127.0132298,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로10길 10,서울특별시 서초구 서초동 1451-13,37.4835811503,127.0125052006,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 18-2,서울특별시 서초구 서초동 1465-1,37.48036139,127.0106974,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1473-2,37.4810792937,127.0109446536,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로3길 24,서울특별시 서초구 서초동 1474-16,37.48151466,127.0109341,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로3길 30,서울특별시 서초구 서초동 1474-10,37.48141576,127.0106355,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로5길 10,서울특별시 서초구 서초동 1475-6,37.48198731,127.0111131,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로5길 16,서울특별시 서초구 서초동 1475-8,37.48188274,127.0107442,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 50,서울특별시 서초구 서초동 1475-9,37.48182419,127.0106161,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로319길 7,서울특별시 서초구 서초동 1465-4,37.48048377,127.0114026,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 18-9,서울특별시 서초구 서초동 1473-9,37.48069024,127.0109362,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로 33,서울특별시 서초구 서초동 1460-21,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 82-4,서울특별시 서초구 서초동 1460-17,37.48319029,127.0107176,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 18,서울특별시 서초구 서초동 1460-16,37.483143,127.0105751,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 82-9,서울특별시 서초구 서초동 1460-12,37.48349797,127.0108615,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 7,서울특별시 서초구 서초동 1461-1,37.48308194,127.0112699,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로1길 52,서울특별시 서초구 서초동 1461-8,37.48292867,127.0113406,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로1길 55,서울특별시 서초구 서초동 1484-3,37.48303142,127.0109656,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로1길 53-3,서울특별시 서초구 서초동 1484-4,37.48280996,127.0108784,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로1길 43,서울특별시 서초구 서초동 1484-11,37.48247853,127.0112506,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1484-4,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1484-4,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로 238,서울특별시 서초구 서초동 1485-8,37.4834665,127.0101704,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1485-11,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 30,서울특별시 서초구 서초동 1485-13,37.48312341,127.0099787,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 36,서울특별시 서초구 서초동 1485-15,37.4831246,127.0096783,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 44,서울특별시 서초구 서초동 1485-19,37.48306454,127.0092144,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1476-18,37.4818618566,127.0094789153,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1483-21,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 91-1,서울특별시 서초구 서초동 1466-5,37.47932608,127.0092184,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015788,127.0093433,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015788,127.0093433,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015788,127.0093433,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015788,127.0093433,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015788,127.0093433,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015788,127.0093433,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1466-6,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1466-6,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1466-6,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1466-6,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로4길 64,서울특별시 서초구 서초동 1466-21,37.48067299,127.0093022,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로4길 76,서울특별시 서초구 서초동 1466-3,37.480706,127.0100243,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로4길 82,서울특별시 서초구 서초동 1466-3,37.48071453,127.0103453,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 6,서울특별시 서초구 서초동 1466-18,37.47901256,127.0087621,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 33,서울특별시 서초구 서초동 1471-7,37.48111106,127.0103424,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로4길 67,서울특별시 서초구 서초동 1471-12,37.48092922,127.0095399,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로5길 25,서울특별시 서초구 서초동 1472-16,37.48160869,127.0103699,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로3길 48,서울특별시 서초구 서초동 1472-22,37.481375,127.0099713,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로3길 48,서울특별시 서초구 서초동 1472-21,37.481375,127.0099713,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로3길 54-4,서울특별시 서초구 서초동 1472-8,37.4813818,127.0095088,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로5길 43,서울특별시 서초구 서초동 1472-1,37.48155878,127.0091961,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로5길 43,서울특별시 서초구 서초동 1472-1,37.48155878,127.0091961,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로7길 31,서울특별시 서초구 서초동 1476-11,37.48200135,127.0103352,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로317길 49,서울특별시 서초구 서초동 1476-13,37.48178799,127.0103872,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로5길 32,서울특별시 서초구 서초동 1476-8,37.48180118,127.0099497,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 63,서울특별시 서초구 서초동 1466-20,37.48063417,127.0091555,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1468-1,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1468-1,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1468-1,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1468-1,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1468-1,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로4길 42-8,서울특별시 서초구 서초동 1469-18,37.48030438,127.0081551,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로4길 50-5,서울특별시 서초구 서초동 1469-12,37.48059492,127.0087246,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1470-2,37.4811396617,127.0087816887,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1470-3,,,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 54,서울특별시 서초구 서초동 1470-4,37.48092837,127.0088209,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1470-3,,,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 54,서울특별시 서초구 서초동 1470-4,37.48092837,127.0088209,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 14,서울특별시 서초구 서초동 1481-2,37.48281283,127.0087987,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 14,서울특별시 서초구 서초동 1481-2,37.48281283,127.0087987,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 24,서울특별시 서초구 서초동 1481-7,37.48239639,127.0088281,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 59-11,서울특별시 서초구 서초동 1481-5,37.48239047,127.0084419,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 59-5,서울특별시 서초구 서초동 1481-4,37.48258661,127.0084706,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 26-5,서울특별시 서초구 서초동 1481-23,37.48224377,127.008639,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 32-6,서울특별시 서초구 서초동 1481-10,37.48215133,127.0086274,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 34,서울특별시 서초구 서초동 1481-13,37.48201508,127.0088369,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로46길 36-10,서울특별시 서초구 서초동 1481-17,37.48198195,127.0084584,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구,서울특별시 서초구 서초동 1481-10,37.4821513259,127.0086273635,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 56,서울특별시 서초구 서초동 1486-14,37.48299089,127.0085504,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 60,서울특별시 서초구 서초동 1486-12,37.48293856,127.0083212,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 60,서울특별시 서초구 서초동 1486-16,37.48293856,127.0083212,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 97,서울특별시 서초구 서초동 1487-8,37.48283907,127.0072328,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 86,서울특별시 서초구 서초동 1487-12,37.4827953,127.0068804,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로40길 7-5,서울특별시 서초구 서초동 1487-17,37.48262135,127.006188,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로40길 7-3,서울특별시 서초구 서초동 1487-17,37.48261199,127.0060414,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 효령로40길 21,서울특별시 서초구 서초동 1487-21,37.48200408,127.0060097,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 25-5,서울특별시 서초구 서초동 1487-34,37.48198324,127.0064934,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 19-10,서울특별시 서초구 서초동 1487-30,37.48215228,127.0063642,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 25-20,서울특별시 서초구 서초동 1487-38,37.48257006,127.0067299825,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 77-15,서울특별시 서초구 서초동 1487-47,37.48226353,127.0068483,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 29,서울특별시 서초구 서초동 1487-44,37.48179338,127.0068322,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 73,서울특별시 서초구 서초동 1487-62,37.48167137,127.0071267,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 31,서울특별시 서초구 서초동 1487-60,37.4818505,127.0069729,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 25-6,서울특별시 서초구 서초동 1487-42,37.48198413,127.0066948,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 반포대로9길 79,서울특별시 서초구 서초동 1487-55,37.48256138,127.0072167,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 81,서울특별시 서초구 서초동 1487-58,37.48216584,127.0071806,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 79,서울특별시 서초구 서초동 1487-59,37.4820109554,127.0071800342,2009,한전주,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 남부순환로315길 77-21,서울특별시 서초구 서초동 1487-49,37.48256374,127.0068659,2009,건축물,02-2155-6996,서울특별시 서초구청,2020-10-20
"서초3동",1,서울특별시 서초구 명달로8길 19-15,서울특별시 서초구 서초동 1487-27,37.48243079,127.0061656,2009,전용주,02-2155-6996,서울특별시 서초구청,2020-10-20
